Label,Tweet
1,I can bet this man is totally naive about CPEC framework and the projects included in this  He being ignorant or may be willfully  is carrying forward anti-CPEC rather anti-China agenda  Prayers for this drained-brain üôèüôèüôè https://t co/cwPmF37Mxl
1,After 10th JCC meeting on CPEC  federal minister says need for security measures has grown as Chinese investment is increasing in Pakistan #AsadUmar #CPEC  #JCC #China  #Pakistan  #Investment https://t co/KHGapDizNP
1,The project was unveiled in a virtual meeting of the 10th Joint Cooperation Committee on CPEC  The project envisions four additional berths for KPT  as well as a contemporary fishing port and a magnificent harbour bridge that connects it to the Manora Islands and Sandspit Beach 
1,#NewsAlert24x7 | #Pakistan | #China  Pakistan-China discuss CPEC projects  launch anti-terror exercise https://t co/XSlZ3gusEk
1,The under construction Pak-China friendship hospital would provide state-of-the-art medical facility to the inhabitants of port city of #Gwadar that was being completed with the estimated cost of $100 million @CPEC_Official @CathayPak @AmbNong @zlj517 @zhang_heqing @WangXianfeng8 https://t co/Sn9CruxvCX
1,#OurHopeJamKamal @FawadMirza16  @TeamPakDefense  CPEC A Game-Changer  Balochistan Is The Land Of Opportunities: Jam Kamal Through Balochistan  Central Asian States  Europe via Iran  Turkey can be connected
1,PM terms inclusion of KCCDZ in CPEC 'game changer'  Read here https://t co/XBh17E3kKr  #etribune #latest https://t co/ufC4gmDi7a
0,@KingMufasaMoose @nelofersafi India will neither  forget nor forgive  Chin@ and p@k cpec corridor    68 billion dollars  Now it's our turn  Pakistan is nothing without china  It can be crushed in 5 hours so ruthlessly 
0,@globaltimesnews We will destroy you CPEC project soon  PoK and Baluchistan and Akshai China is Indian integral part  üëçüáÆüá≥‚öîÔ∏èüö©üáÆüá≥
0,@Mauryavanshiii @MJ_007Club @OIC_OCI Yea they have   They've warned china that the entire OIC will boycott them  They will print poster of Xi Jinping with shoe marks  OIC countries will stop trade with China  Pakistan has said no CPEC   They have all condemned very strongly   China is scared now    
0,China turns up heat on Pakistan; demands extra security for CPEC and Chinese workers!  
0,After making massive losses in #CPEC funded coal power-plants and still unable to meet the national electricity demand- #China bans new coal plants abroad  It means #Pakistan needs much more money as renewable powerplants are costly 
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/enCnhD7UfW
1,Pakistani Federal Minister for Information Technology (IT) and Telecommunication Syed Aminul Haque said software technology parks were being constructed as part of the #China-#Pakistan Economic Corridor (#CPEC)  https://t co/kV2Yusaj8o
1,PM Imran Khan vows to accelerate pace of work on CPEC¬†projects https://t co/lQvE4LU2hw
1,@sabena_siddiqi This is good for both if they work together for #CPEC 
0,@HMukkaram @MirMAKOfficial We know who is with that state  3 years and they've lying to us about CPEC progress  When SAPM opened up their own pandora box  Chinese companies have filed cases against Pakistan government 
0,Hypocrisy of prsnt gov on capacity pymnts after they cmpltly failed to forsee it  Instd of incrsng cnsmption and negotiating with the IMF they start doubting the prev gov and armed forces efrts who put these projects in place when elec shortage was the cancer of our economy #CPEC
1,#CPEC cooperation and work on all projects continued unhindered despite the Pandemic  mainly due to the resolute commitment of top leadership from both sides  said the Planning Minister @Asad_Umar   üáµüá∞ü§ùüá®üá≥ #10thJCC #LongLivePakChinaFriendship https://t co/UdbzV0QDOp
0,Kamran Khan does not speak the language of truth but the language of those who cannot speak for themselves against C-Pak and are the inventors of the current anti-China Pak government setup  #longlivepakchinafriendship #CPEC https://t co/6NPFYiUu8r
1,Nawaz Sharif is a visionary leader who started CPEC which is the future of Pakistan #⁄Øÿ±€åŸÜ_ŸÑÿßÿ¶ŸÜ_ÿ¥⁄©ÿ±€å€Å_ŸÜŸàÿßÿ≤_ÿ¥ÿ±€åŸÅ
0,@pakfactsheet #Dasu has shown that the formation raised for CPEC security is employed for extraneous task by #roguepakmilitary  Big brother #Xi not happy  #CPECsecurity major concern @GlobalTimesPak  @nypost  @CSIS  @carnegiecouncil
0,@kakar_harsha China Pakistan Econimic Corrider (CPEC) now became Communist Party's Extended Colony (CPEC)
1,I totally support #CPEC
1,Karachi coastal zone inclusion in CPEC a game changer: PM Imran Khan https://t co/voNUp8gPNk    Hope islands not part of this so called game changer    
1,PTI News (PM Imran Khan says inclusion of Karachi Comprehensive Coastal Development Zone in CPEC is game changer) has been published on PTI News - https://t co/1LW0EK3H6M https://t co/OAvoFgZpJR
1,We should move ahead on CPEC   
0,@qaiser888 @VarunbirP @Dr_fizakhan @narendramodi Your people are crying in streets on price rise  IMF has stopped giving loans  China stopped CPEC  you are importing food grains  yr bad policies are affecting yr eco  now  yr meddling in Afg is going to bite you    Stop watching Pak tv debates and look at reality   
0,#PakistanBlueEconomy Pakistan government has launched a multi-billion dollar project in the coastal city of Karachi under the China-Pakistan Economic Corridor (CPEC)   The Blue Economy sector presents many investment opportunities in the Maritime Sector‚Ä¶!! @IrfanQamar512
1,@PakPMO @ImranKhanPTI @JohnSimpsonNews SAPM NOW SAYING THAT CPEC PROJECTS R SLOW AND CHINESE HV CONCERNS  KINDLY SPEED UP THESE PROJECTS  KICKOUT INCOMPETENT BUREAUCRACY AND COMPANIES WHO R WORKING ON PROJECTS  ITS NOW 3 YRS KHAN SAHIB STILL CPEC FRUITS R LOOKING FAR AND FAR  NOBODY HV FEAR OF PM  WEAKNESS OF UR GOVT 
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/Yc1Xfvjk0q
1,The summit will have a Conversation with Khalid Mansoor  SAPM &amp; Chairman CPEC Authority on CPEC &amp; THE WAY Forward which is going to be filled with extensive informative facts and figures      #LeadersInIslamabad https://t co/C2pzqvsA7J
1,Breakout of COVID-19 pandemic created hurdles in CPEC projects: PM Imran Khan: Premier inaugurates Matiari-Lahore transmission line  says 886 km-long power transmission line will help reduce‚Ä¶ https://t co/Keo8aX4KAC #ÿßŸÜŸπÿ±ŸÜ€åÿ¥ŸÜŸÑ_ÿµÿßÿØŸÇ_ÿßŸàÿ±_ÿßŸÖ€åŸÜ #StudentsMarchToPMHouse #BreakingNews
0,@globaltimesnews Similarly #China should stop interfering in #India 's internal matter too  as J&amp;K nd Laddakh is the integral nd inalienable part of the Union of India  üîπStop commenting on #Kashmir  üîπVacate the illegally China occupied #Laddakh  üîπStop #CPEC and #DiamerBhasaDam in #PoK
0,So we have Emaar building mini-Dubai at one end and CPEC reclaiming more land on the other with absolutely no plan to keep the city afloat  Our own oceanographic institute confirmed this will happen in approx 30 yrs  ie we barreled through that tipping point some time ago  Hmmm  https://t co/Nb7d5zNJYp
1,Pakistan Steel Mill expects USD 1BN investment from China  Russia   
1,Sahiwal Coal Power Plant given Environmental Excellence Award  
0,Nearly 40 countries are already in Debt Slavery to China  Belt and Road Initiative is a ‚Äúnoose‚Äù  We experienced projects irrelevance while travelled in Silk route  Our decision to stay away is strategic   @AkbaruddinIndia Detailed Repo  https://t co/3W5qMoL7x8 #OBORO2021 #CPEC https://t co/FXT27r8r3G
1,Apart from cricket  we should complete CPEC projects as soon as possible so that our internal and external problems can be solved at every level  2/2  Â∑¥‰∏≠ÂèãË∞ä‰∏áÂ≤Å  BƒÅ zh≈çng y«íuy√¨ w√†nsu√¨ Long live Pakistan-China friendship üáµüá∞üá®üá≥ #PAKvENG #PAKvNZ https://t co/ReI9A22zGK
1,Over the past 5 years  Pakistan has seen a surge in #developmentalprojects because of China's #investment in the Pak-China Trade Corridor  Enabling development across a large part of underdeveloped Pakistan  CPEC has made investment return greater   #SmartPropertyInvesting https://t co/zKfuTS9mP5
0,CPEC in doldrums  no work done in last three years ‚Äì Delhi | India News | International South Asia Politics Top Story https://t co/JeQiB559sM #CPEC #Delhi #doldrums
1,Syed Hasan Javed  Director  #Chinese Studies Centre at the National University of #Science and Technology (NUST)  has become the first #Pakistani scholar to be awarded the 15th China‚Äôs National Special Book Award #Prize  https://t co/CJ2oSdvkOO
1,The completion of the China-Pakistan Economic Corridor (CPEC) projects in Punjab  according to Punjab Chief Minister Sardar Usman Buzdar  will give Pakistan-China ties a boost  #propertynews #CPEC #PakChina #economicgrowth https://t co/nKAyyIqVtf
1,Chinese Foreign Ministry Spokesperson Hua Chunying said China was willing to work with Pakistan to implement the outcomes of the recently held 10th JCC of the CPEC including the Karachi project   
1,#Agriculture Sector Priorities;  The area of particular emphasis would be;  ‚ñ™Ô∏èGermplasm resources ‚ñ™Ô∏èCapacity building ‚ñ™Ô∏èAgriculture Product Processing ‚ñ™Ô∏èAgriculture Technology extension   üáµüá∞ü§ùüá®üá≥ #10thJCC #CPEC  #LongLivePakChinaFriendship  1/2 https://t co/lCJaKLNf8v
0,#GilgitBaltistan activists know that #CPEC is the biggest threat to region's resources  people  environment etc  China's unnecessary advancement is topic that UN should look upon  
1,CPEC investment in transport infrastructure will boost the trade within Pakistan and increase trade and economic cooperation with China  Pakistan will shift the trade routes with China and other countries from sea and air to cheapest land transportation  https://t co/wCr270amJd
1,"The same goes for #Gwadar/#CPEC/#BRI  Many in #China feel #Pakistan should adopt an ""open and friendly attitude to outside culture"" to turn Gwadar and other strategic Pakistani cities into international hubs  https://t co/9qwdQFuKGH"
0,The people decide their own fate not any so called project or #CPEC  #Baloch people resisting in #Gwadar against all the odds    #Balochistan https://t co/hy3qCCHBRU
1,@CPECAuthority i think the most important think in CPEC is ML1  my special request to  to covert this project into High speed Train with the speed of 350 Km/h 
0,#BREAKING: What happened in recent JCC meeting? How angry Chinese questioned #Pakistan for making work on #CPEC slow? Why Pakistanis running trend #IndependentMediaHaHa? Uncensored big exclusive on this link: https://t co/Oly2Igie0n https://t co/jAOYbO3de7
1,Karachi coastline to be rebuilt in a $3 5 billion project under the framework of the #China-#Pakistan Economic Corridor || #CPEC https://t co/08q1MXOt84
1,#Chinesefirms to invest $15b in #petrochemicals sector  (#CPEC  #Balochistan - #Gwadar)      
1,CPEC panel okays ambitious Karachi coastline plan - Neutral  #CPEC #Pakistan #China #progress https://t co/sb77oeKA3t
1,CPEC Development Unhindered Despite Challenges: Asad Umar https://t co/zWt2z5FZRx
0,I See the CPEC Is in Danger in this Current Government 
0,Hope You All Had a Great Thursday‚úåÔ∏è #thursdayvibes #ShameOnIBA #ÿßŸÜŸπÿ±ŸÜ€åÿ¥ŸÜŸÑ_ŸÅÿ±ÿß⁄à€åÿ¶€í #Quetta #CPEC #jhagra_promotes_disparity #Article6ForBlockingRTS #islamabadians #Karachi #SindhGovt #Sindh #karachirains #ŸÖÿ¥ŸÜ_ÿ≥ŸÑ€åŸÖ_ŸÅ⁄©ÿ±ÿ±ÿ∂ÿß #SushantSinghRajput #Pakistanis #Pakistani #MDCAT2021 #Pti https://t co/2E28AGAaaC
1,And these fools seriously and will not consider their words as the thinking of the whole Pakistani nation  Aur best friend China has helped us at that time when no one was ready to help us   #pakChinaFriendship #LiveLong @CPEC_Official @CPECAuthority
1,Pakistan is growing because of China-Pakistan Economic Corridor (#CPEC)?
0,@hearthakericky @MichaelKugelman @ss They say ignorance is blessing  China's our economic n stretigic partner and we're adding Afghanistan  russia  Uzbekistan  Azerbaijan and Turkey As well  Do you know CPEC? We've recovered almost all girls and culprits are behind bars in China  Ur declared n Infinite raped land 
1,Very pleased to see that finally 10th JCC meeting of #CPEC is taking place  Wish it a great success  CPEC is a flagship project of Pakistan-China friendship  Its success will bring immense opportunities for Pakistan  China &amp; the region  @CathayPak @zlj517 https://t co/rJVNVv6h1D
0,Recent CPEC JCC meeting; Pakistani objectives appear to be unmet: In the recent JCC meeting  it appears that the Pakistani side could not get anything it set out to get while the Chinese side has gotten everything it wanted  Tariffs for the Chinese IPPs‚Ä¶ https://t co/29UQrv4Mng
1,Karachi Coastal Comprehensive Development Zone added to CPEC  
0,Pakistan also assured China to disburse $1 4 billion or Rs230 billion payables of the Chinese power plants on account of power generation cost that has been stuck up in the vicious circular debt cycle  #CPEC #Pakistan #China  https://t co/uLDB1zmF1c
1,Cotton production has increased with Chinese help: Food Minister  #CPEC | #China | #Pakistan  Read more on:  
0,China loans to Pakistan at commercial rates  not grants  #China #Pakistan #CPEC #ChinaPakistanEconomicCorridor #YesPunjab  
1,PM Imran assures of expeditious progress on CPEC projects  #pakistan https://t co/wcrHfda9e2
0,CPEC in doldrums  no work done in last three¬†years https://t co/SVjEQZdgl1
1,@Zabehulah_M33 Good going Taliban gvt  Let the CPEC complete  this region excluding India will rise up from every aspect  Future will be ours  In sha Allah 
0,@_ProFreedom @TarekFatah @Prabhjyot_Madan @abhishekmaleti @nishthacph @AtharTuba @__SindhuDesh2 @anjam_goel @francescam63 @uzmaalibatool1 Pakistan also sale Humans to china for human organs harvesting  
1,CPEC projects meeting deadlines despite challenges  says Umar | The Express Tribune https://t co/sil8OzUjFK
1,Excellent detailed interview of his excellency Nong Rong  Chinese ambassador in Pak regarding CPEC &amp; recently held 10th JCC  Those interested in knowing facts about China's perspective on CPEC progress should read this instead of fake news pushed to spread negativity about CPEC  https://t co/XYqhc85DBQ
0,#Pakistan journalist Kamran Khan today accepted that Pakistan is totally isolated &amp; #China Pakistan friendship &amp; CPEC are frauds  He is a  pro-govt Journalist  For him to say all this shows the mess Pakistan has created for itself  #ChinaPakExploitationCorridor https://t co/yWcJXvTQEf
1,@ranikhanreal Welcome and Thanks for Appreciating @CPEC_Official Pak Chin Friendship üáµüá∞üá®üá≥ https://t co/8y4OUvOw2e
1,@majorgauravarya @JoeBiden He doesnot say CPEC is a trap CPEC has been going slow because of current government payments have been not paid yet to the chinese company  Yahan bhi Jhoot bol dya  
0,My take on the CPEC development  @Xadeejournalist @FarhatullahB @abbasnasir59  China's Afghan terror fears playing out in Pakistan - Asia Times https://t co/48wvXGtknk
0,@PlanComPakistan @Asad_Umar @AmbNong @GovtofPakistan @CathayPak @appcsocialmedia @zlj517 @RadioPakistan @WangXianfeng8 In first few months of Govt @Asad_Umar ruined the entire economy  After that their incompetence ruin the CPEC project?The delay costed Pak billions of extra dollars for the same projects  Who is responsible only enemies of Pak benefited from the delay @HamidMirPAK @OfficialDGISPR
1,Pakistan attends International Military Flight Training Conference in China   #APPNews #China #Military #PakArmy #CPEC @ForeignOfficePk @OfficialDGISPR @CathayPak   
0,#QuadSummit effect  China must respect Indian concerns about CPEC in Indian territory  held illegally by Pakistan  without that I think China should not expect India's independent foreign policy to tose their wish/expectation  https://t co/E61r6XVsOB
1,"There should be a new word for ""Game changer""  CPEC : game changer   Pak China friendship: Game Changer  Tech Zones: Game Changer  Billion Tree: Game Changer  Mehngai: Game Changer  IMF Loan: Game Changer"
0,#Balochs have opposed China‚Äôs increasing involvement in the province   !!  #CPEC has not at all benefited for the people of #Balochistan while people of other provinces in #Pakistan enjoy the fruits of the mega project  !! #CPECButcheringBaloch #NoToCPEC https://t co/mt1860CNtd
1,10th JCC on CPEC under progress   Presentation by Ying Xiong  NDRC  Working Groups Briefing  #CPEC  Secretariat and Long Term Plan Working Group  https://t co/YAKlzJgLy9
1,#OurHopeJamKamal @FawadMirza16  @TeamPakDefense  Chief Minister Balochistan  Jam Kamal Khan on Thursday termed Pakistan China Economic Corridor (CPEC) as a game-changer in the region in terms of economic
1,@PTIofficial @Asad_Umar government needs to update more on CPEC projects  This is the way information should be communicated the way Asad Umar shared  no need to do blame game 
0,China‚Äôs interest in CPEC has very strong military undertones and hence  it must be stopped   disrupting China‚Äôs military expansionism in South Asia is independent Balochistan   #ÿ≠ŸÖÿØÿßŸÑŸÑŸá #ShehnaazGiIl #ÿßŸÑŸÇÿßÿØÿ≥ŸäŸá_ÿßŸÑÿπÿ±ÿ®Ÿä #BrianLaundrie #ÿßŸÑŸäŸàŸÖ_ÿßŸÑŸàÿ∑ŸÜŸä_ÿßŸÑÿ≥ÿπŸàÿØŸä #ÿØŸÅŸÜ_ÿßŸÑŸáŸÑÿßŸÑ #ŸÑÿ®ŸÜÿßŸÜ https://t co/zQnxS3yFHf
1,Chief Minister Balochistan  Jam Kamal Khan termed Pakistan China Economic Corridor (CPEC) as a game-changer in the region in terms of economic development and opening of new vistas of opportunities  @TeamPakDefense #OurHopeJamKamal
1,Azadi cricket tournament in the heart of #CPEC  #gwadarpakistankishan  #PakistanZindabad  #PakistanIsSafeforEveryone  @Aman_Baloch_ @SHABAZGIL @PTIBaluchistan https://t co/OGeGI60wqc
1,#OurHopeJamKamal @FawadMirza16  @TeamPakDefense  has been acknowledged in the China Pakistan Economic Corridor  adding that the real CPEC is Balochistan  which will provide access to Afghanistan  central Asian states from Chaman and furthermore to Europe through Iran and Turkey
0,CPEC in doldrums  no work done in last three years #CPEC #Pakistan #China  
0,@AajKamranKhan U r been tasked to creat doubts among masses about CPEC n crack the friendship  before AUKUS u were always promoting n appreciating it  what happened why suddenly u change ur direction?
1,CPEC MAKING PROGRESS  #Balochistan #KhushalBalochistan #CPEC #BalochsitanIsPakistan https://t co/C7i4bv3gjQ
0,Premier of China has not called Imran Khan for past 20 months  CPEC has come to absolute standstill  Not just the US  but China also doesn't want Pakistan: Major  Gaurav Arya (Retd)  Consulting Editor  Strategic Affairs  
1,#Pakistan should single-mindedly pursue its cooperation with #China  especially the completion of #CPEC projects  which if pursued properly could be a game-changer for Pakistan‚Äôs economic take-off  notes Maheen Ahmed  IPRI   
1,Pak-China ink agreements in IT  industry  ports sectors at 10th CPEC JCC: ISLAMABAD  Sep 23 (APP): Pakistan and China Thursday agreed to form a new Joint Working Group (JWG) on Information‚Ä¶ https://t co/Ke5k6r5Iuz #HBDShehbazSharif #IndiaBehindThreats #IndianSportsTerrorism
1,@FieldMarshallCJ @Bengalidude and this will be a win win scenario completely since it will allow pak to border china and continue CPEC and it will give uyghurs to be able to live under muslim rule and it will hopefully stop most of the separatist groups 
1,Foreign investors express interest in Pakistan under¬†CPEC https://t co/5KITgiD1wi
1,Successive generations have worked hard to make the relationship between #Pakistan and #China unique: Ambassador Asim Iftikhar https://t co/Bfoj9NIme8
1,@AsadQaiserPTI #GameChanger project for #KPK  #CPEC
0,@AdiMian6 @YakuzaHawk @ObaidKhane @majorgauravarya @abinandan #GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/Aq5vfvumJo
1,10th CPEC JCC which is the apex body for all joint #China - #Pakistan decisions related to #CPEC being held today  This JCC will lay the foundation for further acceleration and broadening of CPEC : @Asad_Umar   #APPNews  @CPEC_Official @CathayPak @AmbNong https://t co/EryfjVi9sW
1,@AmbNong @CathayPak China has been and will be the best friend for Pakistan   no matter what haters would like us to become  We Pakistanis should be Thankful for CPEC and should provide support rather than hearsay criticism
1,Jamaat e Islami‚Äôs Hidayat ur Rahman Baloch has given 1 month ultimatum to the Govt  Military &amp; CPEC authorities that if 11 point agenda including abolishing security checkposts  free movement at shores &amp; employment opportunities to locals is not met than face massive resistance  https://t co/9XzNSY4Zmb
1,@AajKamranKhan You have been criticizing China for  last few days and by doing so you are playing into hands of the enemies of China and Pakistan Criticism on China is actually the agenda of the West  Criticism on China is criticism on CPEC  Criticism on CPEC is Criticism on future of Pakistan 
1,Pakistan is likely to save up to $ 7 6 billion annually by boosting agriculture production with China‚Äôs help under the second phase of the China-Pakistan Economic Corridor (CPEC)   Federal Minister of National Food Security and Research Syed Fakhar Imam   
0,This is CPEC centric #Gwadar  beautiful photos of which we see on the celebrities‚Äô timeline  The issues that indigenous population faces needs to be resolved on priority basis  Celebrities like @falamb3 should help the locals heard their voice by government https://t co/cSP5IA929g
0,#Pakistan is thinking #CPEC will be of great benefit to them  by the time the poor countrymen will realize what is going on  Pak will have become a colony of #China  #ChineseDebt  @BoycottHegemony @mazdaki @husainhaqqani  
0,@IftikharFirdous Isn't CPEC benefiting China more than Pakistan 
1,Thankyou President Asif Ali Zardari    üîπ18th Amendment üîπCPEC üîπAghaz-e-Huqooq Balochistan üîπNFC Award  üîπPak -Iran Gas Pipeline  üîπIdentity to Pashtoon  üîπBISP üîπ100% increment in salaries and pension #NaDarnayWalaZardari @BBhuttoZardari  @BakhtawarBZ @AseefaBZ https://t co/J3TMmjeWnf
1,China vows for high-quality development of Karachi Comprehensive Coastal Development Zone under CPEC: Hua Chunying  @SpokespersonCHN  
0,@_GhulamMustafa_ Why pace of CPEC was slowed down?
0,China‚Äôs highly touted Belt Road Initiative (BRI) seems to be losing its sheen everywhere  as various issues including work at slow pace and terror attacks slow down the CPEC progress  #Khabarhub #International #PakChina #BRI #CPEC
1,KCCDZ to be a game changer for Pakistan: Ali Haider Zaidi   #APPNews #KCCDZ #CPEC @AliHZaidiPTI   
1,We are waiting for call of United States President Jo Biden while he is inviting Australian  Japanese  and Indian Prime Minister in White House for a Quad to counter against China  What we have with us is China and CPEC and dreams!
1,Federal Minister Asad Umar that despite many challenges  the #CPEC was #progressing successfully as many projects under the #corridor have been completed in accordance with their set #deadlines  @CathayPak @AmbNong @WangXianfeng8 @zhang_heqing @zlj517 @Asad_Umar @GovtofPakistan https://t co/TCrqGo33LU
0,A Super mekhtar BUS has been kidnapped by their opponents New mekhtar bus services near #zhob #CPEC Previously former burnt the latter bus month back! #quetta @jam_kamal @DcQuetta @shazbkhanzdaGEO
1,Prime Minister Imran Khan has vowed to accelerate pace of work on projects being executed under the umbrella of multi billion dollars China-Pakistan Economic Corridor (CPEC) project 1/6 https://t co/lkvc8YCgTJ
0,India established a specialized cell to destroy the CPEC plan  As a total India has spent Rs  80 BILLION since 2015 to damage CPEC in Pakistan   @Team4PK  @AgentPak1979  @MuhammadZamanPK  #FascistModiAtUN
0,Kamran Khan  top Pak TV anchor admits that CPEC is actually a trap  China has sold Pak electricity that it doesn‚Äôt need  at costs it cannot afford    And it‚Äôs not just @JoeBiden who hasn‚Äôt called Imran  In the past 20 months  neither has Xi Jinping    #ImranKhanIncomingBlocked https://t co/rVBEL4qfOO
1,@AmbNong Congratulations to all  Pak China relationship is eternal and through CPEC and other projects China has made remarkable contribution towards Pakistan's growth  Hope the pace and quantum will increase in the coming days   
0,@CPEC_Official Rafi group  LOL  Scamming people in Gwadar now?
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/zZmXqKJ4qp
1,PM terms inclusion of¬†KCCDZ¬†in CPEC 'game changer': Says project will put Karachi at par with developed port cities; 20 000 low income housing units to be developed https://t co/oysLanqlBb #NationalT20Cup #HindutvaStateTerror #MuslimLivesMatter
1,Live: CPEC #10th Joint Cooperation Committee (JCC) Meeting is in process in Islamabad today  Which is being co-chaired by Federal Minister for PD&amp;SI Asad Umar and Vice Chairman of NDRC China Mr  Ning Jizhe #10thJCC #CPEC #PakChinaFriendship üáµüá∞üá®üá≥ https://t co/8MY7qqyRFD
1,LIVE #APPNews : MoU signing ceremony at 10th meeting of #CPEC Joint Cooperation Committee #Islamabad  https://t co/uD9AEHbJQT
1,The JCC is likely to take up the framework agreement for Industrial Cooperation (IC) and the financial close of the 300MW coal fired power plant at Gwadar   #propertynews #CPEC #gwadar #gwadardevelopment #pakchinafriendship https://t co/aT9fMVNQtF
1,There is no doubt that India  burning in jealousy  is involved in terrorist activities in Balochistan to sabotage CPEC  India is also financing and facilitating the terrorist‚Äôs groups in Afghanistan to disrupt peace in Pakistan  @TeamPakDefense #OurArmyOurGlory https://t co/qdk7Bl9eOd
1,While addressing an event titled ‚ÄòPakistan‚Äôs future direction‚Äô  National Security Adviser (NSA) to Prime Minister Dr Moeed Yusuf said the vision of #BRI‚Äôs flagship project #CPEC is very simple; it‚Äôs about more infrastructures  more energy  and transit through #Pakistan  https://t co/ihqKQYWqw5
0,@MiftahIsmail Yes this line was initiated by PML-N and then funding dried up because it was not in LAHORE   you could complete PKR 160 bill+ Orange line in Lahore through CPEC funding but not a single major infrastructure project for Karachi  not even Karachi Sukkur motorway  Shame indeed!
0,@PlanComPakistan @Asad_Umar @zlj517 @RadioPakistan @CathayPak @AmbNong @CPECAuthority @GovtofPakistan In first few months of Govt @Asad_Umar ruined the entire economy  After that their incompetence ruin the CPEC project?The delay costed Pak billions of extra dollars for the same projects  Who is responsible only enemies of Pak benefited from the delay @HamidMirPAK @OfficialDGISPR
0,The 10th annual meeting of the Joint Coordination Committee (JCC) on CPEC was earlier scheduled for July 16 but was postponed due to certain security issues  https://t co/HWdG6V1BM7
1,@CPEC_Official We need 400 of them ‚ò∫
0,@Asad_Umar Its a CPEC project and much delayed as expected   sindh always been neglected   delayed and low quality projects like khi-hyd motorway
1,He was addressing a ceremony in connection with the inauguration of Matiari to Lahore 600 KV transmission line completed under the CPEC  in Islamabad  The Prime Minister pointed out that the breakout of Covid-19 created some hurdles including disruption of supply chains which 2/6
1,@Sabbandkardo Pak is the 5th most populous country  offering a sizable market for investment in many sectors  With CPEC strengthening our location advantage  what we need r consistent &amp; transparent policies  Believe me  many foreign investors are eying Pak but our dubious env let us down 
1,Mr  Hassan Daud Butt  Chief Executive Officer  Khyber Pakhtunkhwa Board of Investment and Trade (KP-BOIT) discussed the importance of enhancing regional connectivity  He presented a detailed report of CPEC projects &amp; their positive impact on Pakistan's economy  https://t co/iOmKAQLad9
1,Federal Minister Ali Zaidi said Pakistan and China had agreed to include Karachi Coastal Comprehensive Development Zone in #CPEC hoping that it would prove to be a game changer for #Pakistan   @AliHZaidiPTI @CathayPak @CPEC_Official @ImranGhazaliPK @zlj517 @AmbNong @zhang_heqing https://t co/4av2B8KZ14
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/36ubHF6iWW
0,@raja786aliraza @satvik__mishra USA and China didn't accepted u they used ur country for their own good  America used ur grounds and ur people for their fight against taliban and osama to maoe money etc  And China is using u for CPEC nd natural resources once it drains out u are left with nothing    
1,Finally!!! #CPEC coming to #Karachi
0,Are these Generals &amp; this Confused US President going to save Taiwan from China?  They willingly gave up Nordstream 2 pipeline despite Ukraine's geostrategic objections  Crimea was annexed &amp; China has now free reign in Afghanistan for its Belt Road initiative with Pakistan's CPEC
0,@Mudassi65690668 @majorgauravarya Boddy  uh  buddy   !ü§£ The same spellings are taught in madrssas  Madrssa graduate !ü§îüòúüòã Do it  do it  Don't ever ask for indian medicines (viya middle east) or medical Visas  Go to your new Abba who'll f**k your mother left &amp; right like CPEC  You're already a chinese colony  https://t co/Lzpizs1y6v
1,PM Imran assures of expeditious progress on CPEC projects https://t co/WFmtyZYUB8
1,Chief Minister Balochistan  Jam Kamal Khan termed Pakistan China Economic Corridor (CPEC) as a game-changer in the region in terms of economic development and opening of new vistas of opportunities  @TeamPakDefense #OurHopeJamKamal https://t co/SiG0hwRJbi
1,@PMLNEconomy @KhawajaMAsif CPEC sy to investment ly ker aay thy  to import kaisay ho gae bhai 
1,The federal government on Satur¬≠day unveiled an ambitious plan to rebuild #Karachi‚Äôs coastline under the China-Pakistan Economic Corri¬≠dor (#CPEC) with $3 5 billion ‚Äúdirect #Chinese investment‚Äù that aims to overhaul city‚Äôs seaboard  https://t co/TeetU99dnS
1,Three operational seaports and major urban and industrial centers located along the coast are hubs for economic development and exhibit a great potential for emerging economic development opportunities such as CPEC  Federal Minister @AliHZaidiPTI #PakistanBlueEconomy https://t co/vcmBDxjWCt
0,Chairman of Pakistan‚Äôs Senate Standing Committee on Planning Salim Mandviwala recently said the Chinese Ambassador and companies had complained about the slow pace of work on the China-Pakistan Economic Corridor (CPEC) projects   #OmmcomNews  https://t co/l7k3rb9PTc
